location,count
Castilla-La Mancha,10
Darbhanga,10
פיליפיבקה,10
Zweibrücken,10
יקטרינבורג,10
סרמיזגטוסה (עיר קדומה),10
נג'ראן,10
Rida',10
אזור ברלין,10
Upper Klamath Lake,10
Pieria Region,10
Death Valley National Park (Calif. and Nev.),10
Nizhegorodskaia oblast',10
וליש,10
סווידא,10
פולטוסק,10
Postville,10
Katowice (Voivodeship),10
ברמבאי,10
Maui,10
אגן היקוות נהר גודברי,10
East Fork River,10
קונמרה,10
Tulkarem (Sub-District),10
נדלה,10
Adamclisi,10
Naraïv,10
מחוז מוהילב,10
אל-טוד,10
מחוז ווהלין,10
Anafa Site,10
מחוז ינגיואן,10
סוקולקה,10
גיטרסלוה,10
Rozwadów,10
בקוקן היל (ניו סאות' ויילס),10
ארקן (מדינה),10
ארצו (מחוז),10
Minden,10
Rouj Basin,10
منطقة عدولام,10
תרודנת,10
Eshtemoa Region,10
Diyālá,10
Cuneo (Province),10
Caruaru,10
ברקלב (מחוז),10
Demopolis,10
تل يوسيف,10
טקומה,10
Nuristan (Region),10
פאאנצה,10
Drahichyn,10
אזמור,10
Titicaca Lake Region (Peru and Bolivia),10
אזור פיאריה,10
Kutno,10
الطائف,10
Mindoro,10
מישור דהלוראן,10
Canadian,10
Mark (Grafschaft),10
Tagus River Valley (Spain and Portugal),10
أزمور,10
מחוז סיאיה,10
Euphrates River Watershed,10
Kazimierz (Powiat Pulawski),10
Gerofit Region,10
Salento,10
גדה מערבית,10
Tehuacán,10
Segev Shalom,10
Medina del Campo,10
קסטיליה-לה מנצ'ה,10
Wakefield,10
Zychlin,10
الغور,10
Ashmiany,10
יפיע,10
ילאבה,10
דונהואנג שיאן,10
Pinczow,10
מחוז ניז'גורודסקי,10
שישמרף,10
קנדיאן,10
Solutré-Pouilly,10
תעלת פנמה,10
פרפה,10
Wichita,10
Tongeren,10
Yaf'i,10
Ballarat (Vic.),10
מקלספילד,10
מילהיים אם מיין,10
Asolo,10
קפוסבר,10
דרוהיטשין,10
Medellín,10
Carson River Valley,10
פוטומאיו (מחלקה),10
Naharayyim,10
סולוטרה-פואי,10
וירזבניק,10
Tacoma,10
מחוז קונטרה רוסטה,10
Adriatic Coast (Balkan Peninsula),10
Alaska Range,10
Iquitos,10
ביי פארק,10
ורוצלב (מחוז),10
קוניה (מחוז),10
מנאוס,10
Leavenworth,10
Meeden,10
Przedecz,10
עמק איילון,10
גלבוע,10
Sens-sur-Yonne,10
גילדפורד,10
هبونيم,10
הם (נורדריין-וסטפאליה),10
Hever River,10
אבחזיה,10
מלוס (אי),10
Robertson County,10
ניאס (אי),10
לודמיר,10
איכטלאן דה חוארז,10
Sligo (County),10
Jupiter (Planet),10
אזור מטרופולי פיטסבורג,10
Wronki (Piła),10
Monterey Peninsula,10
Velha Goa,10
Bethlehem Region,10
Porsuk Site,10
Citrus County,10
אזור צפון האוקיינוס השקט,10
Allon Shvut,10
אונסדורף,10
דירימו (עיירה),10
Savannah River Watershed (Ga. and S.C.),10
יופיטר (כוכב),10
Farfa,10
Tehuacan River Valley,10
San Miguel de Allende,10
Pacific Coast (Asia),10
Caddo Parish,10
El-Tod,10
תל אבו אל-חראז,10
Weissenfels,10
קלאדובו,10
מונטיסלו,10
ויצ'יטה,10
Caerleon,10
Meidum Site,10
Pulltrouser Swamp,10
Jozefow,10
חיילונגג'יאנג,10
Hulda,10
מארק (נסיכות),10
"Chad, Lake, Watershed",10
Bay Park,10
Ekron (Extinct city),10
טיירה דל פואגו,10
كفار مساريك,10
פנסקולה,10
Gwembe District,10
אזור נסיך ויליאם סאונד,10
קיטו (אודנסיה),10
Boğazköy,10
מאגר פליימינג גורג' (ויומינג ויוטה),10
איסה,10
Serock (Warsaw),10
Nesebŭr,10
אזור מטרופולי מנילה,10
مادبا,10
Pierce County,10
Paraná River (Brazil-Argentina),10
עמק נאקו,10
צ'ידמברם,10
קז'ימייז' (מחוז פולבסקי),10
פירוט,10
Gostynin,10
Klamath River Watershed (Or. and Calif.),10
Buxton,10
Puno (Department),10
אזור ואדיגנה,10
Bilgoraj,10
Lijiang Naxizu Zizhixian,10
Huizhou Diqu,10
האגמים הגדולים,10
شاطئ البحر الأحمر,10
ז'יחלין,10
קאטין,10
זולוצ'יב,10
Potomac,10
אלישר הויוק,10
Krakow Region,10
צפון הולנד,10
Penzberg,10
Stawiski,10
סן-מאלו,10
קונאו (מחוז),10
אביבים (מושב),10
Manaus,10
אזור קרקוב,10
פרנקוניה עילית,10
גואה העתיקה,10
Fremantle (W.A.),10
Holonga (Tongatapu Island),10
הרי אטפוארקה,10
Baoding Shi,10
Kūḣistonī Badakhshon,10
Kurganskai︠a︡ oblastʹ,10
כרכמיש (עיר קדומה),10
San Sebastián,10
Quebéc (Province),10
سهل أيلون,10
נאוקן (פרובינציה),10
Colorado Springs,10
Berg (Duchy),10
Beverly Hills,10
Bijnor,10
מחוז ג'ספר,10
אתר אנקומי,10
אוסטרוב לובלסקי,10
ברנטפורד,10
Djurdjura Mountains,10
Gaborone,10
Nesvizh,10
מדינת קדונה,10
ספנסר,10
נהר סכלדה,10
Guiana Highlands,10
מינדורו,10
Pardesiya,10
Naco Valley,10
Kola Peninsula,10
באטון רוז',10
Bambang (Sulawesi Selatan),10
Tanagra,10
מלילה,10
כפר גלעדי,10
רומני מארש,10
קנדהאר,10
Wallis and Futuna Islands,10
הורודוק,10
Lakōnia,10
Valparaiso,10
Na'aran,10
شبه الجزيرة العر بية، الرومان,10
מטולנים,10
מחוז רואן,10
Click here to request permission for copies,10
אוכסירינכוס,10
אורורה,10
Ayanot,10
Aihol,10
Guntersblum,10
ינביאן,10
Libyan Desert,10
Pumbedita (Extinct city),10
San Miguel Island,10
Yhi'am,10
Salzburg (Land),10
Osage County,10
Great Salt Lake,10
"Abu Hureyra, Tall",10
אכטרנאך,10
אזור פינגר לייקס אזור,10
Ningbo Shi,10
פריאנה,10
Toro,10
בית יוסף (מושב),10
פלנסיה,10
Hassan (District),10
מחוז גדרף,10
Loudoun County,10
Harput,10
אתר יזיליקיה,10
Yuma Valley,10
הרפוט,10
Saguache County,10
Beisamoun Site,10
Owens Lake (Inyo County),10
"אלסקה, דרום מערב",10
כפר האויוטונג'י האפריקאי,10
הרי האלפים האיטלקיים,10
Sorek River Valley,10
Ithaca Island,10
Seville (Province),10
Lackawanna County,10
איהול,10
Creglingen,10
רקיקה,10
Rustenburg,10
Horodok,10
כף בון,10
Carmaux,10
באסטאר,10
Kristianstad,10
ולדראם,10
קגואס,10
גאוטינג,10
פודלסיה,10
Sitka,10
Seattle Metropolitan Area,10
Gail Valley,10
Northwest Straits (B.C. and Wash.),10
וולדן וודס,10
Khabur River Watershed (Turkey and Syria),10
מחוז גרנד,10
Carcassonne,10
Paducah,10
טורו,10
Varel,10
Newton County,10
Kwazulu,10
Hadassim,10
ווסטון,10
Senta,10
אחמדנגר (מחוז),10
זבאשין,10
מדבר לוב,10
גלעד (אבן יצחק),10
Araucanía,10
קירמנשה (קירמנשה),10
קיימברידג' (קיימברידג'שייר),10
סריסאילם,10
Civitavecchia,10
Kalkriese,10
טראסינה,10
"Tana, Lake",10
קירגיסטן,10
Oxyrhynchite Nome,10
Mahale Mountains National Park,10
Dunajska Streda,10
רוז'ן,10
Kaszony,10
באד גנדרסהיים,10
Brahmaputra River Valley,10
טיפררי (מחוז),10
Bad Gandersheim,10
עמק נהר ביפרנו,10
Lofkënd,10
Green Mountains,10
Lascaux Cave,10
West Flanders,10
Luneville,10
Galatia,10
Tassili-n-Ajjer,10
בליצה (מחוז הורדנה),10
Augustów (Województwo Podlaskie),10
San Salvador,10
Tarahumara Mountains,10
ביירה,10
Providence Island,10
פלנדריה המערבית,10
Pieve di Cento,10
Snowbelt States,10
ערב הרומית,10
אגן היקוות נהר אפלצ'יקולה,10
Vatra Dornei,10
דזילושיץ,10
Snake River Valley (Wyo.-Wash.),10
עמק נהר לואנגווה (זמביה ומוזמביק),10
קרקסון,10
אתר בידהה,10
Deszk,10
Idalion (Extinct city),10
אגם טאנה,10
Caulonia,10
קמרינס (עיר קדומה),10
West Indies (Federation),10
אזור מטרופולי סיאטל,10
Yanbian Chaoxianzu Zizhizhou,10
IAroslavl' (IAroslavskaia oblast'),10
Vevey,10
אתר בלט,10
Leonpol,10
Rügen Island,10
צ'נגדה,10
Termiz,10
منطقة أشكول,10
מחוז אוסג',10
זוולה,10
Bet Yosef,10
ציביטבקיה,10
כרמאנשאה (מחוז),10
יער קאטין,10
Ruthwell,10
עמק נהר מורש (רומניה והונגריה),10
Red River Valley (Minn. and N.D.-Man.),10
טנגרה,10
Toulon,10
דונסרדהלי,10
South Georgia,10
רותוול,10
Sint Maarten,10
Madolenihmw,10
Kumaun Himalaya,10
Williston Basin,10
סטביה (עיר קדומה),10
منطقة عتليت,10
טרמז,10
Commonwealth of Nations,10
نؤوت سمدار,10
Echternach,10
צ'יאנג מאי (מחוז),10
אולביה (עיר קדומה),10
Jīyah,10
ברביאנה,10
Masure,10
היפו (עיר קדומה),10
Ashanti Region,10
קאזווין,10
אזור אנקרה,10
איי המלכה שרלוט,10
Bastar,10
Paraíba (State),10
לנגדוק-רוסיון,10
Ocmulgee National Monument,10
פדוקה,10
Togoland,10
Breisach am Rhein,10
Hulata,10
Umm al-Fahm Region,10
מוקוגודו,10
Siquijor Island,10
סינט מארטן,10
Finger Lakes Region,10
Baltimore County,10
Bilhorod-Dnistrovsʹkyĭ,10
סקלט,10
Kythēra Island,10
Qazwin,10
קוקליה,10
Beira,10
וטרה דורני,10
Mukogodo,10
Kisumu,10
אגן היקוות פיסיאנס קריק,10
Ulaanbaatar,10
Zwolle,10
אגן טאודני,10
Vetulonia,10
איי הבתולה,10
מחוז מרסר,10
Patmos,10
עמק נהר סנייק (ויומינג-וושינגטון),10
Tsugaru Region,10
פורטו אלגרה,10
לופקנד,10
Podlasie,10
Missouri Territory,10
ברסט ליטובסק,10
רפלובקה,10
Szczebrzeszyn,10
En Besor Site,10
Weston,10
Ksaifa,10
Velim,10
מחוז סאות'המפטון,10
Queen Charlotte Islands,10
Luangwa River Valley (Zambia and Mozambique),10
וארל,10
מחוז לודון,10
פהרג'רמט,10
איתיקה (אי),10
מיזורי (טריטוריה),10
Skalat,10
מיצרים צפון-מערביים (בריטיש קולומביה וושינגטון),10
Torre Annunziata,10
אתר צ'יצ'ן איצה,10
אתר ג'מדט נאסר,10
צ'האטיסגאר,10
קופישוק,10
מאסור,10
מחוז מארין,10
Gauting,10
Cremona (Province),10
Sharm El-Sheikh,10
Ramat Negev,10
סנטה מריה,10
ח'רבת אל-מפג'ר,10
קורנוול (דוכסות),10
אטול אוליטי,10
Novoselyt︠s︡i︠a︡ (Chernivet︠s︡ʹka oblastʹ),10
נחל חדרה,10
Maya Forest,10
Zboriv,10
Olyka,10
Palencia,10
Ahmadnagar (District),10
Biferno River Valley,10
קוואזולו,10
Kish (Extinct city),10
Shewa Kifle Hager,10
Marquette County,10
Caguas,10
Huntingdonshire,10
Cambridge (Cambridgeshire),10
מחוז שבא,10
לוראך,10
אוליק,10
Mzuzu,10
מחוז באסטרופ,10
Islamabad,10
Jījil,10
דיווענישאק,10
אנדרוס (אי),10
Srisailam,10
אביטיבי-טמיסקמינג,10
Kfar Gil'adi,10
הנטינגדונשייר,10
Barbiana,10
שרם א-שיח',10
ג'יה,10
حلبجة,10
Tiachiv,10
קרמו,10
Oyotunji African Village,10
שצ'בז'שין,10
Doberai Peninsula,10
Priene,10
"Safi, Tell es-",10
Caistor St. Edmund,10
יער מאיה,10
Pavlov Hills,10
Indian Coast,10
טיקופיה,10
Pincevent Site,10
פייבה די צ'נטו,10
טוגולנד,10
Korneuburg,10
Švėkšna,10
קזווין,10
Coles County,10
Kings County,10
Fürth (Bavaria),10
קרגלינגן,10
איונבה,10
دوردريخت,10
Potter County,10
טארנוגרוד,10
Kirmānshāh (Province),10
Tinos Island,10
אל-קאב (עיר קדומה),10
Ålborg,10
Cardiganshire,10
פיורד ורנג'ר (נורבגיה ורוסיה),10
"Alps, Italian",10
סאות בנד,10
Ankara Region,10
Kirmānshāh (Kirmānshāh),10
Frampol,10
Rozan,10
אזור אשנטי,10
Central Europe,10
Sharik Peninsula,10
אואהגדוגו,10
אתר עין בשור,10
Pune (District),10
מולהאוס,10
Languedoc-Roussillon,10
ג'יג'ל,10
פטמוס,10
كفار جلعادي,10
Mulhouse,10
Kouklia,10
פצ'וקה,10
קייסטור סנט אדמונד,10
South Bend,10
Granite Mountains,10
פונה (מחוז),10
נובוסליציה (מחוז צ'רנוביץ),10
Terracina,10
איי הודו המערבית (פדרציה),10
טורה אנונציאטה,10
לאונפול,10
קאולוניה,10
Rhône River Watershed (Switzerland and France),10
Porto Alegre,10
Cornwall (Duchy),10
Katyn,10
אוגוסטוב (מחוז פודלסיה),10
Fehergyarmat,10
סביליה (מחוז),10
Melilla,10
אולן בטור,10
החוף הארקטי,10
קלקריזה,10
Chengde,10
وادي ألكسندر,10
זלצבורג (מחוז),10
San Luis Obispo County,10
Kirghizistan,10
Rafalovka,10
וטולוניה,10
Sátoraljaújhely,10
קומאון הימלאיה,10
אזור דודומה,10
נינגבו,10
גונטרסבלום,10
Kremenchug,10
גלטיה,10
קאשוני,10
ברייסך אם ריין,10
Orinoco River Delta,10
Mafjar Site,10
Ṭarābulus (Province),10
פיסטאני,10
Stabiae (Extinct city),10
רוסטנבורג,10
Roane County,10
Kiryat Bialik,10
קרנה (עיר קדומה),10
פרובידנס איילנד,10
Dodoma Region,10
Mina Site,10
וולים,10
קרמנצ'וג,10
טולון,10
Romney Marsh,10
נורלאנד,10
دندرة,10
Ráquira,10
שיאן,10
Gedaref District,10
מחוז ביבר,10
Xi'an Shi,10
תל אבו הואם,10
מישור כוכב,10
Misgav (Mo'atsah azorit),10
Brazos River Valley,10
Snowy Mountains (N.S.W.),10
אוסטרין,10
رأس الناقورة,10
רוז'ישץ',10
Fichtelgebirge (Germany and Czech Republic),10
Karczew,10
נורת'רן נק,10
לואנג פרבאנג,10
Iserlohn,10
טרסוס,10
Ross Sea,10
טוקאי,10
Chojna,10
Rezina,10
Shoham,10
איסרלון,10
צ'יצ'סטר,10
קירניה,10
Cukur Plain,10
Ibiza Island,10
מרדי,10
סטרוסוב,10
Gdynia,10
וונסוקט,10
"Chivero, Lake",10
ארנסברג (מחוז),10
Merri River Region (Vic.),10
Fremont County,10
El Paso County,10
מרגרטן,10
Ostergotlands lan,10
אזור סוקונוסקו,10
Middle Euphrates River Valley (Syria and Turkey),10
עמק נהר קמברלנד (קנטקי וטנסי),10
טפליצה,10
Pyrgi (Extinct city),10
קניון ארביפה,10
Marghita,10
מחוז אל פסו,10
עמק נהר האורינוקו (ונצואלה וקולומביה),10
דנידין,10
Chichester,10
Sha'ar ha-Golan Site,10
גדיניה,10
خانيونس,10
Mecklenburg (State),10
מחוז פרמונט,10
זרזיר,10
חוינה,10
Kazanʹ,10
Wadowice,10
מקלנבורג (מדינה),10
Yhi'am Region,10
Nabi Samwil,10
צ'פלו,10
סביטלה,10
Teplice,10
Sabastiya,10
Roz︠h︡yshche,10
Jefferson Territory,10
שוהם,10
Ochtrup,10
Seine River,10
Strizev,10
Châlons-en-Champagne,10
מדינות מערב צפון מרכז,10
Amchitka Island,10
שופרון,10
Volta Region,10
לובומבשי,10
אזור נהר וולטה,10
منطقة بيتح تكفا,10
Pondicherry,10
שבטה (עיר קדומה),10
אגם צ'יברו,10
Euboea Island Region,10
ג'פרסון (טריטוריה),10
בשאר,10
Soconusco Region,10
אזור פיירבנקס,10
פונדיצ'רי,10
פטלומה,10
קרצ'ב,10
Juab County,10
South Mountains,10
Kyrenia,10
Kfar Yehoshua,10
Louangphrabang,10
חאן יונס,10
מגדבורג (מחוז),10
פוטסדם (מחוז),10
צ'ינגדאו,10
Zarzir,10
מרכז (מחוז),10
בית אשל,10
"סן, נהר",10
לואר ושר,10
Tokaj,10
Copperbelt Province,10
ודוביצה,10
אזור קריית טבעון,10
הרי נצרת-טיראן,10
מישור צ'וקור,10
אגן יואינטה (יוטה וקולורדו),10
Orenburg,10
Platte River,10
Qingdao,10
אורנבורג,10
Fairbanks Region,10
زرزير,10
Havatselet HaSharon,10
Ashkelon Barnea Site,10
נחל פארן,10
بشار,10
Arnsberg (Regierungsbezirk),10
חבורת יהודה,10
Deseret,10
Amalfi,10
الحضر,10
Maradi,10
Dunedin,10
Rokiskis,10
סטריזוב,10
Hofgeismar,10
סולימאניה,10
פירגי (עיר קדומה),10
אלפים דינריים,10
Płock,10
נבי ס'מואיל,10
Merkaz (District),10
Hunan Province,10
אמלפי,10
מחוז הונאן,10
Petaluma,10
East Florida,10
Sopron,10
Kurban Höyük Site,10
عين شيمر,10
Woonsocket,10
Northern Neck,10
Paran River,10
Lubumbashi,10
Turka (Lʹvivsʹka oblastʹ),10
Subayṭilah,10
Loir-et-Cher,10
אתר אשקלון-ברנע,10
רקישוק,10
Santa Clara River Valley,10
Herne,10
תל פח'ריה,10
קוסטה דל סול,10
Sulaymaniyah,10
הופגייזמר,10
דזרט,10
Quilombo dos Palmares,10
Tarsus,10
Cefalù,10
גאליה קיסאלפינה,10
Bechar,10
אוכטרופ,10
ברטלסוויל,10
Strusiv,10
סבסטיה,10
קסטיליונה אולונה,10
Servia Site,10
מזרח פלורידה,10
Castiglione Olona,10
Labëria,10
אזור נהר מרי (ויקטוריה),10
בנואה,10
כפר יהושע,10
שאלון-סור-סון,10
מחוז ג'ואב,10
Aravaipa Canyon,10
אתר סרביט אל-חאדם,10
Rivne (Rivnensʹka oblastʹ),10
Benue State,10
משגב (מועצה אזורית),10
"טורקה (מחוז לביב, אוקראינה)",10
אזור אביה (אי),10
פוסטוב,10
Curry County,10
זלצבורג (נסיכות כנסייתית),10
נחל משושים,10
מדינות הבלקן,10
Pampas,10
Niger River Valley,10
Brindisi,10
Dalia,10
Nowy Targ,10
Makow Mazowiecki,10
Wittenberg (Landkreis),10
הר רמון,10
Burgsteinfurt,10
Krasnik,10
עמק נהר ניז'ר,10
Postov,10
בוואריה התחתונה,10
Willandra Lakes Region (N.S.W.),10
פמפס,10
קומארנו (מחוז),10
ים וודן,10
"Ramon, Mount",10
מקוב מזוביצק,10
Balkan countries,10
Badlands National Park,10
Komarno (Okres),10
Ashmore and Cartier Islands,10
Wolsztyn,10
Alava,10
ברינדיזי,10
וולשטין,10
Amorium (Extinct city),10
Lord Howe Island (N.S.W.),10
מאטו גרוסו דו סול,10
ויטנברג (מחוז),10
Saint Johns River Valley,10
דליה,10
תענך (עיר קדומה),10
Oliena,10
Kalavasos,10
Kfar Habad,10
הר האגן,10
Waddenzee,10
קאלאבסוס,10
Salzburg (Ecclesiastical principality),10
בורגשטיינפורט,10
קרשניק,10
Niederbayern,10
Matagorda Bay,10
אפטה,10
Meshushim River,10
Rockport,10
נובי טרג,10
Belém,10
אלאבה,10
Opatow,10
עמק נהר קלדון,10
פנג'קנט,10
Lampedusa Island,10
אולינה,10
شمال إسرائيل,10
Reykjavik,10
טשביניה (קרקוב),10
וודלנדס,10
Trier Region,10
אזור טרייר,10
Trzebinia (Krakow),10
Arsinoë (Fayyūm : Extinct city),10
